151;852;1140;1263
309;333;385;1129
511;1134;558;1260
644;1178;945;1040
1077;1016;1191;1286
196;288;1020;1022
426;1029;491;1277
746;821;1158;976
1096;19;1133;1125
661;219;638;1016
259;1086;192;1154
735;779;1004;1296
168;1256;1034;1074
291;357;359;1112
731;778;1084;1296
1070;1100;1089;1238
791;1180;740;1173
674;1065;1196;1240
558;515;539;1223
528;988;986;943
776;1064;1267;958
152;1126;1062;1172
366;346;794;1148
717;668;613;1230
1088;996;252;1134
1157;1098;954;1238
1098;1094;1168;1120
12;1031;1126;1172
676;995;1065;1002
383;315;970;951
162;988;1010;1265
665;716;1004;1163
982;976;1095;1246
193;261;987;996
411;468;428;1117
1069;1291;1119;1017
998;983;1077;1286
186;1092;31;943
361;1089;336;1298
27;169;929;987
141;963;831;1233
1065;1002;995;1177
409;1022;1122;1165
1051;1157;1168;1109
1053;1162;1227;1147
838;145;1253;1271
459;487;411;1117
1215;1012;1007;1291
159;23;1137;1038
788;746;821;1274
309;1193;355;1129
177;1054;901;1013
680;999;997;960
817;720;752;1146
1187;1281;961;1210
279;1204;979;1217
1047;1089;1100;1238
221;533;555;1074
1050;1061;950;1173
671;1145;620;1184
829;1229;832;1233
829;831;963;1233
141;1122;1022;1165
338;1105;349;1064
780;737;754;965
1084;990;1066;1154
23;991;1174;1178
1039;1087;1148;1155
1099;1239;1095;1083
283;1286;1149;1027
1048;1230;1192;971
1049;1131;1180;1159
282;206;1258;1101
906;902;1157;954
1143;1236;1052;1128
1063;1131;1012;1202
700;718;1133;1125
571;602;1256;1074
1069;1202;1213;1017
1099;1095;1271;1083
1036;1007;1187;1106
1035;970;1058;977
835;148;1221;1253
1063;1110;1131;1202
1093;1117;1053;1274
750;1093;423;949
1226;1247;1003;1208
835;1221;834;1253
1049;1180;1039;1159
355;1089;294;1129
1216;1127;1077;1244
1196;1065;20;1240
249;250;199;1273
463;425;1022;1091
864;866;968;1200
1194;1141;954;1203
178;1194;954;1142
631;713;995;997
901;1054;177;1288
249;199;227;1026
397;985;494;1165
603;564;521;1038
145;16;1095;1271
879;163;880;992
163;879;882;992
396;1037;456;1197
1052;1157;1143;1128
870;1242;1143;1236
175;930;927;1124
1047;1037;1089;1238
1079;1023;1064;1285
177;1054;1013;1025
892;979;171;1205
23;882;158;991
1088;1134;201;1260
677;1139;631;995
163;992;991;1178
388;304;320;1261
264;469;224;1018
1126;1031;1066;1172
1092;1220;154;943
776;1023;1064;958
943;1262;501;1265
1226;1003;974;1208
624;1132;1036;955
16;1156;1095;1271
178;177;1013;1025
315;970;951;966
984;1137;557;1038
15;1045;1099;1071
218;748;771;1031
301;1170;351;1155
1227;1221;1099;1071
513;1287;560;1026
908;183;914;1164
23;1176;159;1137
245;285;221;1135
1084;200;978;1090
1082;1186;1172;1263
1097;980;1163;960
784;744;813;1173
157;24;888;977
1088;996;1048;1228
1039;1113;1087;1155
14;1138;1000;1266
961;1177;1085;1017
1157;954;1013;1238
1139;961;1187;1259
1103;1004;1226;1163
1146;1145;1211;965
439;460;417;1030
1077;971;1127;1033
162;1009;1054;1010
867;968;159;1176
614;1111;702;1035
360;312;332;1043
810;817;752;1169
1195;1123;1044;993
826;763;816;956
1058;1170;1215;1275
592;567;502;1194
874;984;877;988
157;951;966;1200
361;1129;1153;1075
1059;1166;1230;1243
260;211;232;1212
1063;1199;1175;1041
669;1223;625;1243
743;976;1235;1237
1139;1003;1183;961
1103;978;1084;1296
13;944;842;1161
15;151;852;1140
1070;1168;1157;1238
567;1194;592;1142
1118;1014;1052;1248
870;17;1143;1242
13;949;944;1161
864;868;951;1272
1067;1209;997;1244
638;705;999;1016
1130;983;998;1286
538;945;1038;1040
612;711;708;1187
1062;1172;1066;1201
858;16;152;1179
204;1022;236;1233
829;832;1229;1258
148;839;843;1138
148;842;839;1138
1070;1214;1009;1129
1009;1100;1054;1234
1050;1003;974;1169
917;185;1250;1074
452;434;949;1152
646;1145;1184;1211
495;1141;462;1241
1022;1165;463;1091
1077;1127;1216;998
1098;1157;1168;1238
212;256;280;1130
662;684;347;1102
1079;1064;1105;1283
282;1258;1031;1101
1034;1231;227;1026
970;951;157;1272
1135;987;27;1268
158;1102;991;1042
1183;1213;1202;1017
1182;1118;1099;1239
787;746;982;976
1035;970;24;1272
1067;1056;1216;1244
346;772;1148;975
542;560;513;1287
539;558;1223;1260
1048;971;1028;1166
425;463;401;1091
1052;1236;1144;1128
697;1088;277;1260
1077;999;1192;971
1139;1107;636;1259
557;959;540;1137
23;867;159;1176
636;1139;655;1107
893;172;979;1204
1192;999;1048;971
252;193;987;996
1182;1199;1235;1295
677;655;1139;995
1036;1187;1007;1210
854;857;956;1252
1082;1151;1130;1263
822;747;974;1169
203;235;248;996
145;1095;16;1246
1039;1148;825;1190
159;878;23;1038
163;878;874;1038
874;876;163;1038
886;156;1119;1177
731;759;779;1004
30;954;953;1142
1113;1039;1146;1159
163;880;992;1171
707;991;610;992
296;388;1068;1298
738;1015;1185;1101
430;576;470;1270
649;539;1223;1260
1053;1147;1227;1083
472;1022;266;1122
247;251;198;963
175;1124;927;1257
1067;995;1065;997
174;994;1248;1071
335;970;387;1272
694;647;806;1004
1098;1037;1141;1238
928;31;186;1092
1051;1157;994;1128
1049;1175;1199;1041
791;720;762;1039
1156;981;16;1179
1192;1230;1059;971
677;655;636;1139
1029;1164;915;1189
1050;1003;950;1280
771;792;242;1101
1028;169;987;967
394;484;459;1162
626;991;1102;1042
1073;1005;1211;1259
981;1280;1225;962
928;31;1092;1116
24;970;1035;977
902;1013;1157;954
649;625;669;1223
32;1225;188;1045
574;1160;526;1250
1055;996;1028;1166
903;178;177;1013
427;364;467;1289
889;893;894;1212
350;968;1176;1137
875;18;154;988
875;874;162;988
874;877;162;988
1183;961;1213;1017
301;1087;969;1155
249;227;1231;1026
1063;1131;1199;1041
1196;1121;155;952
409;1022;472;1122
505;602;561;1276
1073;1281;1187;1210
870;161;1242;1236
573;1160;1076;1268
15;937;1045;1071
1085;1119;1291;1017
1195;1051;972;1008
503;563;599;1268
174;1045;937;1071
710;637;698;1230
992;707;1178;1171
809;956;1015;1254
974;1003;1073;1169
175;17;32;1242
817;1146;752;1169
1089;1070;1129;1100
1085;1291;961;1017
793;685;646;1211
647;759;806;1004
1098;1120;946;1197
592;1025;1194;1234
646;1184;754;1211
159;984;878;1038
673;1106;633;1107
1099;1061;1239;1045
1036;1106;612;955
1222;1291;1119;1292
603;986;504;1038
702;1111;614;1042
1146;1180;1169;1281
20;1085;1002;1177
574;1250;526;1262
170;1028;1033;967
631;995;1139;1247
313;1112;357;1206
493;396;435;1197
331;959;350;1137
357;1206;1219;1207
18;154;988;943
1095;1053;1253;1083
153;870;1143;1288
153;1116;18;1288
749;1285;814;1237
611;716;1163;1247
609;713;656;995
1028;996;1048;1166
453;944;397;1165
544;562;518;1234
666;1036;709;955
336;1089;304;1298
920;167;924;1276
365;575;535;1193
740;783;786;1181
638;705;1016;1228
146;1186;853;981
625;1223;649;1264
417;946;1030;1120
169;1218;987;1251
983;1209;1216;1244
836;834;148;1221
834;835;148;1221
178;1245;1142;1224
152;16;1062;1179
572;1142;1245;1224
462;495;413;1141
200;1084;246;1090
791;740;813;1173
1058;1035;1111;955
985;944;483;1138
221;285;197;1251
874;878;984;1038
1094;1043;1068;1298
436;410;486;972
141;841;839;1165
839;840;141;1165
1067;1192;1006;1244
665;647;619;1004
1216;998;1140;962
625;1243;1223;1264
1180;1050;1169;1281
1183;950;1021;1202
906;179;954;1109
178;1025;1194;1142
648;687;329;1132
248;1088;229;1228
1119;1177;1056;1017
508;605;1133;1290
338;360;1105;1283
609;1065;676;995
997;1247;699;960
772;1148;975;1190
1092;943;1160;1114
1232;1280;1062;962
1226;974;1073;1024
974;1005;1073;1278
815;1126;1108;1060
20;155;1196;1240
475;441;372;1267
856;12;144;1254
152;856;854;1254
854;858;152;1254
871;18;162;1288
153;871;869;1288
153;869;870;1288
891;889;895;1231
1214;1100;1009;1234
498;450;1029;1057
1089;1168;1070;1238
923;1245;916;1256
870;161;17;1242
1103;1163;1226;1208
155;1121;1196;1125
216;1191;280;1019
656;674;609;1065
1055;1088;996;1166
927;1124;930;1294
1095;1253;145;1271
1149;980;1097;960
672;1032;628;1163
900;994;173;1109
856;144;1015;1254
856;1015;854;1254
1113;1159;1146;1210
214;234;1151;1154
174;173;994;1071
1094;1037;1089;1261
9;855;144;1252
644;945;538;1040
385;333;1011;1129
824;1093;982;1274
925;1127;932;1294
24;1035;1111;977
210;254;278;1151
394;436;1162;1198
669;649;1223;1260
576;519;953;1203
927;1124;1294;1257
1194;1054;1100;1234
760;731;778;1084
1141;1037;1047;1238
1030;946;180;1109
369;329;687;1132
170;1028;1019;1033
761;976;743;1237
212;1130;280;1286
1222;1063;1292;1188
1055;996;1088;1134
493;1037;396;1197
149;1152;949;1252
1216;983;998;962
1157;954;1098;1109
298;1283;1297;1046
734;1064;776;1023
663;127;556;1133
920;924;1256;1276
1182;1095;1239;1083
855;1015;144;1252
1049;1039;1180;1181
1185;963;206;1258
32;1021;1225;1045
186;185;1136;1160
789;974;820;1278
157;1222;21;966
285;1135;209;987
1077;983;1216;1244
716;1226;653;1024
864;951;865;1200
157;865;951;1200
1151;1031;194;1258
607;1276;516;1224
306;1283;1064;1285
1028;1191;1048;996
176;175;905;1143
306;338;349;1064
1049;1199;1131;1041
370;474;422;1261
979;1229;11;1205
204;236;247;1233
213;987;1019;1218
651;612;708;1106
571;517;602;1074
168;924;167;1034
1000;1138;458;1266
985;1000;843;1138
1215;1049;1159;1041
1141;1037;1098;1197
318;382;358;1200
1222;977;157;1292
1069;1119;1056;1017
157;1222;970;977
950;1003;1183;1280
1067;997;1192;1244
1111;1035;1058;977
860;153;17;1116
291;1219;356;1207
1032;978;1103;1163
1103;990;1084;1090
650;668;622;1228
293;1170;1215;1155
164;886;884;1119
345;321;553;973
1180;950;1050;1281
600;984;986;988
591;1245;566;1256
23;882;991;1178
12;144;1254;1101
402;1167;1044;1198
1061;981;1156;1173
443;478;404;1269
946;954;179;1109
1150;990;1103;1208
1215;1170;1058;1007
1048;1191;1028;971
1194;1013;1054;1025
288;1022;196;1217
229;1088;650;1228
1067;1006;1056;1244
1226;1278;974;1024
1070;1157;1013;1238
1088;1134;1223;1166
1053;1117;1162;1147
443;404;1282;1269
423;774;446;1093
430;470;413;1270
18;988;162;1265
974;1278;1073;1024
873;162;22;1009
1011;1129;382;1075
571;1250;604;1074
1086;983;1130;1286
390;975;1283;1285
291;1219;358;1075
701;1149;999;960
904;900;1157;994
611;1163;699;1247
1051;1168;1157;1128
895;1231;889;1212
1226;1003;1139;1024
1055;1223;1134;1166
465;1164;1029;1189
581;957;424;1081
758;776;1064;1267
716;1226;623;1004
786;783;743;1235
20;1065;1006;1177
761;722;818;1023
720;791;752;1146
394;1117;451;1198
827;1084;1296;1060
990;1154;1084;1090
153;861;18;1116
706;716;653;1024
636;708;711;1187
1070;1089;1153;1168
351;1170;301;969
279;232;211;979
1095;1156;16;1246
1124;1116;930;1294
762;791;1180;1181
346;975;1148;1297
811;748;725;1101
11;171;142;979
142;171;172;979
1085;1107;1002;1177
213;987;261;1019
740;1180;791;1181
1222;977;1119;1291
1250;1256;917;1074
597;1224;957;1081
488;398;422;1068
197;289;221;1251
631;1139;677;1247
518;594;544;1234
699;1163;675;960
29;900;173;1109
854;855;149;1252
149;857;854;1252
1009;1010;22;973
469;264;244;1018
145;1095;982;1253
1055;1134;1088;1166
1022;1233;10;1217
571;1256;1250;1074
1110;1239;1061;1045
1062;16;981;1179
254;214;1151;1130
1227;1147;1008;1083
252;201;1088;1134
32;1110;1021;1045
631;997;995;1247
317;313;357;1206
839;944;985;1138
1151;1154;1066;1078
986;984;504;1038
160;873;22;1009
623;1278;1226;1024
1162;1008;1227;1147
1139;1003;1073;1024
444;1115;768;1152
1213;950;1180;1281
612;1106;651;955
22;1011;1009;973
708;1187;636;1107
317;313;1175;1046
545;508;598;1220
674;1196;634;1240
317;381;313;1046
673;633;1002;1107
413;1141;456;1270
1030;946;1098;1120
9;1115;1122;1152
837;1271;1221;1071
499;489;438;1161
24;970;157;1272
571;529;604;1250
1070;1153;1089;1129
854;1015;855;1252
499;438;944;1161
633;1106;708;1107
11;143;850;1263
850;849;151;1263
151;849;852;1263
410;454;1044;1198
144;963;1185;1258
677;1139;636;1259
1141;954;953;1241
796;750;473;949
581;471;424;957
534;1250;1160;1268
157;966;21;1200
457;1030;414;972
385;1011;297;973
383;970;335;951
843;985;150;1000
1013;1100;1070;1238
127;532;556;1133
787;765;746;976
864;865;160;1200
157;21;865;1200
866;864;160;1200
304;1089;348;1261
1155;1297;1215;1046
1182;1147;1158;1083
547;943;501;1265
824;982;726;1274
641;532;1133;1264
585;550;273;1260
594;1010;506;1234
250;1273;1018;1249
1047;1100;1194;1238
228;246;200;1084
998;1082;1140;962
1076;1160;1136;1268
341;767;969;1087
157;970;1222;966
31;177;1054;1288
1082;983;1130;1078
536;576;1270;1203
31;18;1116;1288
158;991;883;1042
891;1273;889;1231
27;1135;1268;1074
447;1020;485;1018
1232;1003;1183;1209
1196;1125;712;1240
1055;1076;1223;1166
659;969;767;1184
1187;636;1107;1259
907;915;1164;1189
346;772;794;1148
143;1229;832;1258
251;963;1185;1115
530;371;582;959
165;25;1020;1277
278;1229;1151;1258
163;19;945;1290
1222;1112;1215;1012
567;502;1194;1203
526;1250;566;1262
516;1276;957;1224
192;1154;1086;1027
544;502;562;1234
177;1054;1025;1265
889;1231;1273;1212
1073;974;1226;1003
1232;1062;1201;962
778;827;1084;1296
643;263;682;989
149;842;13;944
1213;1180;1159;1281
152;1062;1126;1179
426;1029;1277;1189
1146;1039;1180;1159
453;397;494;1165
864;1176;868;1272
436;454;410;1198
636;1187;711;1259
436;414;1162;972
25;1020;1277;1091
391;1132;1035;1275
655;995;676;1107
1049;1155;1148;1297
282;1031;242;1101
1222;1063;1112;1012
288;236;1022;1217
1097;1247;997;960
719;786;1156;1173
1214;1193;1129;1100
894;979;892;1212
1150;964;808;1060
773;810;828;1005
900;1157;994;1109
1070;1009;1144;1129
666;709;624;955
180;29;1030;1109
874;984;986;1038
448;554;531;953
656;995;713;997
1215;1155;1049;1297
167;26;1231;1026
829;833;143;1258
829;143;832;1258
144;12;833;1258
451;1167;402;1198
1163;1247;1226;1208
777;736;825;1148
998;983;1082;962
307;1170;329;1132
291;356;1219;1075
558;503;606;1076
1182;1227;1008;1083
529;1250;571;1256
595;953;1142;1224
699;611;675;1163
272;199;1249;1287
145;982;1095;1246
233;281;987;1218
1064;1283;1079;1285
774;739;795;1274
231;259;212;1286
1219;966;21;1188
291;359;392;966
1194;1100;1013;1238
677;653;1247;1024
266;1022;204;1122
252;1088;248;996
335;951;970;1272
298;1283;975;1297
451;394;459;1117
916;923;918;1245
157;970;24;977
265;245;577;1135
639;704;1035;1132
1008;1147;1162;1198
1039;1087;1113;965
320;370;422;1261
612;671;711;1145
1123;1195;1044;1198
554;470;576;953
1195;972;1162;1008
1055;1076;1136;1268
257;979;211;1212
539;511;558;1260
339;319;362;1275
531;953;595;1224
925;932;927;1294
623;1004;1226;1278
1127;1028;971;967
1215;1159;1012;1041
265;1135;577;1001
1195;1008;1162;1198
159;968;866;1080
656;680;632;997
1053;1227;1221;1083
532;598;605;1133
316;1153;361;1298
215;979;1229;1233
506;1010;594;973
1180;950;1061;1173
1097;1247;1163;1208
1232;1003;1209;1208
951;968;363;1200
1058;970;1035;1275
20;1177;1006;952
160;1144;872;1236
347;323;662;1035
423;750;774;1093
289;1034;1251;1231
704;614;639;1035
462;1141;413;1241
1214;1129;1070;1100
435;492;1120;1197
672;619;643;1032
216;280;256;1019
224;469;429;1018
867;864;968;1176
1214;1010;1009;973
514;557;601;984
224;272;199;1249
201;241;277;1260
1127;971;1028;1033
1187;1107;1139;1259
782;753;1185;1115
1082;998;1130;983
157;951;868;1272
158;868;1176;1272
784;747;744;964
697;229;277;1088
261;193;235;996
289;205;1034;1231
1066;1031;1126;1108
580;533;267;1034
248;229;203;1228
1099;1239;1110;1045
1009;1011;1214;973
396;449;456;1037
736;825;1148;1190
863;155;1121;952
789;820;735;1278
14;182;29;1266
1051;1043;1153;1284
160;21;872;1144
867;158;864;1176
864;158;868;1176
653;1226;716;1247
505;1256;602;1276
634;674;637;1196
1136;1076;1092;1160
478;549;584;1269
1182;1239;1099;1083
573;1076;503;1268
1130;983;1086;1078
236;1233;1022;1217
1032;978;200;1090
214;259;234;1154
1127;971;1077;1244
145;857;13;956
224;199;250;1249
145;13;982;956
500;485;447;1020
414;484;436;1162
557;984;514;959
300;1044;372;1267
268;760;799;1084
782;729;1115;1252
1059;971;1230;1166
1051;994;1284;1128
151;15;940;1140
531;957;581;1081
268;228;760;1084
1215;1007;1012;1159
1182;1008;1147;1083
1130;1205;28;1263
793;646;754;1211
158;24;1102;1042
1063;1206;1219;1188
1051;972;1030;1120
451;1117;1167;1198
278;1151;194;1258
1058;1007;1036;1106
17;1014;161;1292
749;975;1285;1237
883;1042;879;947
298;390;975;1283
897;893;889;1273
944;1161;438;1138
1099;1221;1227;1083
1192;1077;971;1244
1213;950;1183;1202
321;959;530;973
1077;998;1216;983
726;982;788;1274
666;624;1036;955
673;1111;651;1106
1066;990;1150;1201
385;321;345;973
1139;1003;1226;1247
288;236;204;1022
819;734;776;1023
898;899;904;1157
633;651;708;1106
1055;987;1028;996
1216;1140;1225;962
229;697;650;1088
1049;1175;1041;1046
1232;990;1150;1208
1014;1242;1052;1248
24;157;868;1272
637;712;634;1196
864;968;951;1200
1127;998;1077;1033
531;953;1224;1081
1061;1110;1131;1239
543;984;600;988
156;1056;1177;952
829;963;833;1258
144;833;963;1258
10;141;1022;1165
275;199;1287;1026
1182;1158;1147;1295
1158;1053;1117;1274
673;1042;1111;947
196;1022;1020;1217
1194;1025;1054;1234
815;764;1126;1060
750;423;473;949
337;1011;1200;1080
1113;1145;1036;1210
177;31;1054;1265
32;1248;1110;1045
986;984;874;988
914;184;909;1164
723;820;1150;1296
152;12;1126;1172
495;456;1141;1197
1131;1110;1061;1202
1235;1199;1182;1239
1144;1129;1011;1075
291;356;357;1207
250;1018;224;1249
724;975;1237;1190
957;1276;184;1224
256;189;290;1019
1049;1148;1039;1190
309;355;333;1129
565;1010;1265;1234
573;1076;1160;1114
1058;1170;1036;1007
282;242;206;1101
651;1106;1111;955
315;966;951;1200
25;1022;1020;1091
142;1233;979;1217
1222;1119;977;1292
336;348;304;1089
1213;1131;950;1202
520;1135;1268;1001
1113;1036;1007;1210
886;20;156;1177
536;519;576;1203
1121;1116;859;952
318;1011;382;1200
1150;1103;990;1296
724;749;814;1237
821;1274;1158;958
159;866;22;1080
988;943;525;1265
1067;1216;1209;1244
528;1220;569;943
320;296;388;1068
1098;954;946;1109
643;1032;619;978
223;200;1032;978
127;663;641;1133
753;262;792;1185
720;1039;1146;965
430;536;576;1270
493;435;488;1120
427;324;364;1289
607;560;516;1276
395;498;1029;1164
732;1084;827;1060
299;1035;387;970
597;607;516;1224
293;334;1155;1046
1050;950;1180;1173
1056;1021;1216;1257
565;1010;988;1265
163;992;1178;1171
392;358;966;1200
408;944;452;949
667;645;1102;1174
1073;1146;1281;1210
1014;1292;1063;1188
1220;986;528;1290
160;1009;1144;1236
932;925;926;1127
1130;998;1082;1263
463;1022;409;1165
153;176;1116;1288
24;164;888;977
167;26;891;1231
961;1281;1213;1210
371;530;321;959
782;1185;738;1015
183;26;1276;1057
275;227;199;1026
294;1089;361;1129
1070;1157;1168;1128
700;718;663;1133
1053;1158;1117;1147
184;909;1164;1255
166;1273;26;1249
31;1116;176;1288
220;1020;288;1022
746;818;821;976
347;367;311;1102
1181;1237;975;1190
675;672;628;1163
579;688;539;1264
321;530;553;973
24;1111;1035;1042
531;597;957;1081
268;1084;799;1108
438;483;944;1138
1037;1261;449;1282
19;155;880;1171
445;344;100;1068
244;447;469;1018
898;1157;902;1013
1049;1297;1175;1046
465;1029;426;1189
1222;1292;21;1188
1144;1011;160;1200
481;444;405;1152
337;1200;968;1080
1058;977;1222;1291
1103;1084;978;1090
535;325;365;1193
381;1175;317;1283
192;1090;1154;1027
1073;1278;1005;1024
202;1154;1084;1108
1047;1270;1141;1203
538;683;578;945
757;949;434;1152
9;1152;149;1252
905;899;1143;1242
1133;700;1125;1171
295;1176;951;1272
1226;1073;1003;1024
1111;1002;673;947
221;267;533;1034
326;366;794;1148
521;945;1133;1290
983;1209;1097;1208
634;1196;712;1240
1150;990;1232;1201
618;1174;667;1178
1196;1006;1121;952
328;367;684;1102
724;1237;1181;1190
1112;1012;1063;1041
1219;1284;1104;1206
672;665;619;1163
701;638;615;999
1226;1139;1247;1024
283;1027;1149;989
499;452;408;944
540;959;331;1137
745;1179;741;1246
26;1287;1026;1057
178;954;30;1142
1215;1012;1112;1041
1223;1243;1096;1264
809;745;741;1246
1158;1023;1123;1295
1146;1159;1180;1281
1048;1230;971;1166
734;758;776;1064
1052;1242;1014;1236
395;498;450;1029
233;252;193;987
906;902;898;1157
1170;969;1113;1155
254;1229;210;1205
1058;1132;1035;955
547;501;568;1265
969;1087;1113;1155
472;266;225;1122
595;1142;507;1224
334;1297;1155;1046
949;1152;757;1252
1036;1145;1187;1210
531;581;424;1081
755;1148;777;1087
1216;1209;983;962
560;957;516;1276
158;1174;1102;1176
1182;1147;1008;1295
547;525;943;1265
1073;1259;1139;1024
1099;1118;1110;1239
166;1018;1273;1249
385;333;297;1011
528;600;986;988
521;1133;605;1290
898;904;900;1157
1118;994;1052;1284
28;892;171;1205
28;1019;1130;1033
1079;1285;975;1237
1230;1166;1223;1243
1158;1123;1117;1147
151;940;187;1140
15;188;940;1140
201;248;252;1088
772;346;73;975
196;1204;279;1217
281;197;233;987
283;219;243;1016
315;383;970;966
472;225;433;1122
252;233;209;987
1131;1061;950;1202
361;294;336;1089
797;327;758;1064
64;771;242;218
661;243;55;219
720;1146;817;965
574;526;566;1262
774;1093;824;1274
154;986;1220;1290
697;277;241;1260
917;27;185;1074
631;699;997;1247
673;651;633;1106
631;656;713;997
743;1235;783;1237
776;1267;730;958
1139;1187;961;1107
127;641;532;1133
527;1025;572;1142
1020;1204;196;1217
539;688;649;1264
1082;1130;1151;1078
368;327;797;1064
1191;1016;195;1286
603;504;564;1038
1158;1117;1123;958
524;566;1245;1262
479;542;590;1287
305;321;389;1080
573;545;1076;1114
296;1068;384;1043
231;1286;283;1027
24;1111;164;977
221;1034;533;1074
205;221;289;1034
601;514;984;948
671;646;1145;1184
1058;1106;977;1291
244;1020;447;1018
412;447;485;1018
626;684;662;1102
21;1144;160;1200
160;22;866;1080
1226;1247;653;1024
1053;1158;1147;1083
821;1158;722;958
1010;1054;1265;1234
233;213;281;1218
1036;1170;1058;1132
191;1273;1231;1212
650;621;668;1088
26;1273;891;1231
161;1014;1242;1236
489;1093;399;1161
464;1072;416;1138
905;1143;175;1242
158;883;24;1042
732;778;827;1084
829;963;1229;1233
14;843;1000;1138
748;1031;218;1108
1113;1170;1036;969
1067;1065;995;1177
1058;1007;1106;1291
323;639;662;1035
630;1042;673;947
340;372;441;1267
495;1141;1241;1197
900;906;898;1157
1144;1009;160;1011
32;188;937;1045
797;1064;734;1285
274;198;238;1115
1222;21;966;1188
183;1276;957;1057
826;949;733;1252
610;991;715;1042
751;1005;828;1278
154;876;986;1290
820;808;723;1150
991;992;879;1042
725;1126;790;1254
1141;953;413;1241
1009;1011;1144;1129
1015;956;721;1252
511;563;558;1134
699;635;997;960
542;431;957;1057
834;838;1253;1271
578;683;556;945
554;448;470;953
854;956;1015;1252
1066;1172;1151;1078
918;1250;186;1262
823;1156;765;1246
1098;1168;1157;1109
1066;1108;1126;1060
218;1031;286;1108
504;986;600;984
187;998;1127;1033
810;1005;773;1211
1170;1007;1215;1155
31;1054;1265;1288
1110;1118;1099;1248
1058;1111;977;1106
285;233;197;987
1135;1055;1268;1001
285;209;233;987
1215;1112;362;1046
1146;1039;1113;965
196;288;220;1020
859;861;153;1116
153;860;859;1116
182;1000;913;1189
1194;1142;567;1203
543;984;988;948
1183;1202;1021;1017
495;456;413;1141
951;968;864;1176
700;1133;663;1171
350;1176;303;1137
419;440;1072;1293
763;787;982;1246
233;193;261;987
816;824;750;1093
1158;1023;722;958
1112;966;1219;1188
677;1259;616;1024
329;1170;351;969
1068;1043;296;1298
1232;1183;1003;1280
1052;1284;994;1128
1113;1007;1170;1155
435;396;492;1197
30;953;954;1241
409;1122;453;1165
431;471;542;957
757;796;434;949
1048;1016;999;1228
872;1144;21;1236
775;826;733;1252
1105;1064;1079;1295
926;1127;925;967
560;1276;561;1026
983;1208;1097;980
331;540;582;959
557;514;540;959
623;706;1278;1024
1070;1168;1153;1128
763;982;956;1246
864;951;1176;1272
1214;1011;1009;1129
829;1229;963;1258
761;818;743;976
392;966;315;1200
581;542;471;957
473;434;796;949
394;454;436;1198
884;977;1119;1292
722;761;819;1023
10;1233;831;1217
1123;1167;1044;1267
361;1153;316;1075
339;1170;307;1275
176;1143;901;1288
1036;1170;1113;1007
215;1229;979;1205
253;1032;200;1090
1196;155;1125;1240
946;954;1098;1197
464;1161;1072;1138
297;973;1011;1080
371;331;582;959
299;391;1035;1275
1037;1120;1098;1197
151;1140;187;1263
337;363;968;1200
709;1036;612;955
494;1165;985;1091
621;1088;697;1260
414;1030;460;1293
912;1164;1279;1189
1009;1010;1214;1234
1020;1018;244;1204
169;987;27;1251
461;946;1241;1255
1158;1123;1147;1295
1086;1149;1027;980
595;1142;953;1203
135;798;686;1278
629;1145;646;1211
512;557;1137;1038
1127;1294;925;967
451;1117;428;1167
1154;1090;1086;1027
477;272;1249;1287
166;165;1018;1029
1225;1021;1183;1280
214;212;259;1130
613;669;710;1243
461;1279;946;1255
1012;1159;1131;1041
23;1174;158;1176
16;146;853;981
14;1000;182;1266
560;542;516;957
408;452;434;949
906;1157;900;1109
596;506;973;948
562;535;1193;1269
548;1262;1025;1265
638;705;615;999
749;734;814;1285
1054;1010;1009;1234
977;1106;1085;1291
1063;1175;1206;1041
266;204;225;1122
824;726;788;1274
556;1133;521;945
719;813;786;1173
245;555;577;1135
932;926;187;1127
1151;1172;1082;1078
202;1084;268;1108
184;1276;922;1224
419;414;440;1293
1063;1222;1112;1188
1086;1154;990;1090
1064;1123;1267;958
809;1015;785;1254
174;1248;1045;1071
918;921;1245;1262
10;142;845;172
171;846;142;172
142;11;846;171
14;181;150;847
14;182;181;847
483;1000;985;1138
643;223;263;989
145;13;835;1253
25;172;1204;1217
751;828;727;1278
1123;1023;1158;958
164;879;881;947
164;883;879;947
527;548;572;1025
319;970;383;966
145;982;13;1253
723;1150;808;1060
462;413;953;1241
346;1148;310;1297
26;167;1276;1026
826;721;956;1252
570;986;603;1290
1044;1167;1123;1198
597;516;957;1224
333;355;294;1129
906;180;179;1109
763;726;816;982
450;455;1029;1057
158;1102;24;1272
1159;1281;1146;1210
1052;994;1118;1248
351;339;293;1170
1232;1209;983;1208
14;843;150;1000
430;413;456;1270
397;483;985;944
194;214;234;1151
1056;1006;1067;1177
1098;1141;954;1238
1085;977;1111;1106
630;673;1002;947
282;194;1031;1258
241;273;550;1260
541;580;227;1034
1146;1145;1113;1210
815;764;725;1126
1036;1132;1058;955
543;988;1010;948
1006;1177;1056;952
738;1185;792;1101
724;975;749;1237
344;320;100;1068
720;825;762;1039
159;877;984;948
1113;1007;1159;1210
792;753;66;262
682;643;57;263
712;679;617;1125
187;1127;926;1033
171;942;846;172
292;349;338;1105
510;1270;584;1269
514;959;984;948
362;293;1215;1046
913;1000;1277;1189
349;1064;1105;993
151;940;15;848
848;844;151;942
844;846;151;942
100;422;445;1068
621;650;697;1088
663;1133;556;945
